Estable,Prov_ubi,Cant_ubi,Parr_ubi,Clase,Tipo,Entidad,Sector,Farm,,,idCanton,idParroquia,,,idCanton,idParroquia
556,7,706,70653,21,4,1,1,0,,,06,53,,06,6,53
557,7,706,70651,21,4,1,1,0,,,06,51,,06,6,51
558,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
559,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
560,7,705,70550,21,4,1,1,0,,,05,50,,05,5,50
561,7,709,70955,21,4,1,1,0,,,09,55,,09,9,55
562,7,709,70951,21,4,1,1,1,,,09,51,,09,9,51
563,7,709,70953,21,4,1,1,0,,,09,53,,09,9,53
564,7,709,70954,21,4,1,1,1,,,09,54,,09,9,54
565,7,709,70952,21,4,1,1,1,,,09,52,,09,9,52
566,7,708,70850,21,4,1,1,1,,,08,50,,08,8,50
567,7,710,71053,21,4,1,1,0,,,10,53,,10,10,53
568,7,704,70450,21,4,1,1,1,,,04,50,,04,4,50
569,7,710,71051,21,4,1,1,0,,,10,51,,10,10,51
570,7,710,71052,21,4,1,1,0,,,10,52,,10,10,52
571,7,710,71055,21,4,1,1,0,,,10,55,,10,10,55
572,7,710,71056,21,4,1,1,0,,,10,56,,10,10,56
573,7,712,71256,21,4,1,1,0,,,12,56,,12,12,56
575,7,702,70251,21,4,1,1,0,,,02,51,,02,2,51
576,7,702,70254,21,4,1,1,0,,,02,54,,02,2,54
577,7,703,70351,21,4,1,1,0,,,03,51,,03,3,51
578,7,713,71354,21,4,1,1,0,,,13,54,,13,13,54
579,7,703,70350,23,4,1,1,0,,,03,50,,03,3,50
580,7,713,71355,21,4,1,1,0,,,13,55,,13,13,55
581,7,713,71356,21,4,1,1,0,,,13,56,,13,13,56
582,7,711,71150,22,4,1,1,0,,,11,50,,11,11,50
583,7,711,71153,21,4,1,1,0,,,11,53,,11,11,53
584,7,711,71151,20,4,1,1,0,,,11,51,,11,11,51
585,7,712,71250,21,4,1,1,1,,,12,50,,12,12,50
586,7,712,71251,21,4,1,1,0,,,12,51,,12,12,51
588,7,712,71254,21,4,1,1,0,,,12,54,,12,12,54
589,7,712,71253,21,4,1,1,1,,,12,53,,12,12,53
590,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
591,7,709,70950,21,4,1,1,0,,,09,50,,09,9,50
592,7,709,70950,20,4,1,1,0,,,09,50,,09,9,50
594,7,709,70954,21,4,1,1,0,,,09,54,,09,9,54
595,7,709,70956,21,4,1,1,0,,,09,56,,09,9,56
596,7,713,71353,21,4,1,1,0,,,13,53,,13,13,53
597,7,712,71252,21,4,1,1,0,,,12,52,,12,12,52
598,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
601,7,712,71257,21,4,1,1,0,,,12,57,,12,12,57
605,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
607,7,701,70150,22,4,1,1,1,,,01,50,,01,1,50
608,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
610,7,714,71453,20,4,1,1,0,,,14,53,,14,14,53
611,7,707,70750,21,4,1,1,0,,,07,50,,07,7,50
614,7,710,71054,21,4,1,1,0,,,10,54,,10,10,54
616,7,712,71250,21,4,1,1,1,,,12,50,,12,12,50
617,7,712,71250,21,4,1,1,0,,,12,50,,12,12,50
619,7,712,71250,21,4,1,1,0,,,12,50,,12,12,50
620,7,713,71359,21,4,1,1,0,,,13,59,,13,13,59
621,7,701,70150,23,4,1,1,1,,,01,50,,01,1,50
622,7,701,70150,21,4,1,1,0,,,01,50,,01,1,50
623,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
624,7,706,70652,21,4,1,1,0,,,06,52,,06,6,52
625,7,714,71450,21,4,1,1,0,,,14,50,,14,14,50
626,7,712,71250,21,4,1,1,1,,,12,50,,12,12,50
627,7,712,71257,21,4,1,1,0,,,12,57,,12,12,57
629,7,709,70950,21,4,1,1,0,,,09,50,,09,9,50
630,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
633,7,701,70150,25,4,2,1,0,,,01,50,,01,1,50
634,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
636,7,701,70150,25,4,3,1,0,,,01,50,,01,1,50
637,7,701,70150,25,4,3,1,0,,,01,50,,01,1,50
639,7,701,70150,23,4,12,1,0,,,01,50,,01,1,50
640,7,713,71350,22,4,6,1,1,,,13,50,,13,13,50
641,7,711,71150,21,4,6,1,1,,,11,50,,11,11,50
642,7,712,71250,22,4,6,1,1,,,12,50,,12,12,50
644,7,712,71253,23,4,3,1,0,,,12,53,,12,12,53
645,7,709,70950,21,4,6,1,1,,,09,50,,09,9,50
647,7,709,70950,23,4,3,1,0,,,09,50,,09,9,50
648,7,702,70250,23,4,3,1,0,,,02,50,,02,2,50
649,7,710,71050,22,4,6,1,1,,,10,50,,10,10,50
653,7,709,70953,25,4,17,3,0,,,09,53,,09,9,53
657,7,712,71250,31,4,17,3,0,,,12,50,,12,12,50
662,7,701,70150,31,4,17,3,0,,,01,50,,01,1,50
665,8,801,80150,2,1,6,1,1,,,01,50,,01,1,50
666,8,801,80150,2,1,1,1,1,,,01,50,,01,1,50
668,8,802,80250,1,5,1,1,1,,,02,50,,02,2,50
669,8,805,80550,1,5,1,1,1,,,05,50,,05,5,50
670,8,803,80350,1,5,1,1,1,,,03,50,,03,3,50
671,8,804,80450,1,5,1,1,1,,,04,50,,04,4,50
675,8,801,80150,12,3,18,2,0,,,01,50,,01,1,50
676,8,802,80253,1,5,1,1,1,,,02,53,,02,2,53
682,8,801,80150,22,4,1,1,0,,,01,50,,01,1,50
683,8,806,80650,22,4,1,1,1,,,06,50,,06,6,50
684,8,807,80755,21,4,1,1,0,,,07,55,,07,7,55
685,8,804,80450,21,4,1,1,0,,,04,50,,04,4,50
686,8,801,80154,21,4,1,1,0,,,01,54,,01,1,54
687,8,806,80651,21,4,1,1,0,,,06,51,,06,6,51
688,8,801,80159,21,4,1,1,0,,,01,59,,01,1,59
689,8,807,80750,22,4,1,1,0,,,07,50,,07,7,50
690,8,801,80163,21,4,1,1,0,,,01,63,,01,1,63
691,8,801,80165,21,4,1,1,0,,,01,65,,01,1,65
692,8,801,80166,21,4,1,1,0,,,01,66,,01,1,66
693,8,806,80653,21,4,1,1,0,,,06,53,,06,6,53
694,8,801,80168,21,4,1,1,0,,,01,68,,01,1,68
695,8,807,80751,21,4,1,1,0,,,07,51,,07,7,51
696,8,801,80152,21,4,1,1,0,,,01,52,,01,1,52
697,8,807,80754,21,4,1,1,0,,,07,54,,07,7,54
698,8,805,80557,21,4,1,1,0,,,05,57,,05,5,57
699,8,807,80750,20,4,1,1,0,,,07,50,,07,7,50
700,8,806,80652,21,4,1,1,0,,,06,52,,06,6,52
701,8,802,80262,21,4,1,1,0,,,02,62,,02,2,62
702,8,805,80552,21,4,1,1,0,,,05,52,,05,5,52
703,8,805,80553,21,4,1,1,0,,,05,53,,05,5,53
704,8,805,80555,21,4,1,1,0,,,05,55,,05,5,55
705,8,805,80556,21,4,1,1,0,,,05,56,,05,5,56
706,8,802,80254,21,4,1,1,0,,,02,54,,02,2,54
707,8,802,80255,21,4,1,1,0,,,02,55,,02,2,55
708,8,802,80256,21,4,1,1,0,,,02,56,,02,2,56
709,8,802,80258,21,4,1,1,0,,,02,58,,02,2,58
710,8,807,80752,21,4,1,1,0,,,07,52,,07,7,52
711,8,805,80558,21,4,1,1,0,,,05,58,,05,5,58
712,8,805,80559,21,4,1,1,0,,,05,59,,05,5,59
713,8,805,80562,21,4,1,1,0,,,05,62,,05,5,62
714,8,803,80357,20,4,1,1,0,,,03,57,,03,3,57
715,8,803,80351,21,4,1,1,0,,,03,51,,03,3,51
716,8,803,80352,20,4,1,1,0,,,03,52,,03,3,52
717,8,803,80353,21,4,1,1,0,,,03,53,,03,3,53
718,8,803,80357,20,4,1,1,0,,,03,57,,03,3,57
719,8,803,80356,21,4,1,1,0,,,03,56,,03,3,56
720,8,803,80357,21,4,1,1,0,,,03,57,,03,3,57
721,8,803,80358,21,4,1,1,0,,,03,58,,03,3,58
722,8,804,80451,21,4,1,1,0,,,04,51,,04,4,51
723,8,804,80450,21,4,1,1,0,,,04,50,,04,4,50
724,8,804,80450,21,4,1,1,0,,,04,50,,04,4,50
725,8,804,80453,21,4,1,1,0,,,04,53,,04,4,53
726,8,804,80450,21,4,1,1,0,,,04,50,,04,4,50
727,8,804,80454,21,4,1,1,0,,,04,54,,04,4,54
729,8,804,80455,21,4,1,1,0,,,04,55,,04,4,55
731,8,804,80451,21,4,1,1,0,,,04,51,,04,4,51
732,8,802,80252,21,4,1,1,0,,,02,52,,02,2,52
733,8,802,80260,21,4,1,1,0,,,02,60,,02,2,60
734,8,803,80353,21,4,1,1,0,,,03,53,,03,3,53
736,8,802,80259,21,4,1,1,0,,,02,59,,02,2,59
737,8,801,80153,21,4,1,1,0,,,01,53,,01,1,53
738,8,801,80150,21,4,1,1,0,,,01,50,,01,1,50
741,8,801,80150,21,4,1,1,0,,,01,50,,01,1,50
742,8,803,80357,20,4,1,1,0,,,03,57,,03,3,57
743,8,805,80561,21,4,1,1,0,,,05,61,,05,5,61
744,8,801,80150,21,4,1,1,0,,,01,50,,01,1,50
745,8,807,80753,21,4,1,1,0,,,07,53,,07,7,53
746,8,801,80150,22,4,1,1,1,,,01,50,,01,1,50
747,8,807,80755,20,4,1,1,0,,,07,55,,07,7,55
748,8,804,80453,21,4,1,1,0,,,04,53,,04,4,53
751,8,802,80261,21,4,1,1,0,,,02,61,,02,2,61
753,8,804,80453,21,4,1,1,0,,,04,53,,04,4,53
755,8,801,80150,21,4,1,1,0,,,01,50,,01,1,50
756,8,801,80150,21,4,1,1,0,,,01,50,,01,1,50
757,8,802,80254,21,4,1,1,0,,,02,54,,02,2,54
758,8,804,80450,21,4,1,1,0,,,04,50,,04,4,50
759,8,804,80452,21,4,1,1,0,,,04,52,,04,4,52
760,8,805,80560,21,4,1,1,0,,,05,60,,05,5,60
761,8,801,80150,25,4,7,1,0,,,01,50,,01,1,50
763,8,801,80150,23,4,12,1,0,,,01,50,,01,1,50
764,8,801,80150,23,4,2,1,0,,,01,50,,01,1,50
766,8,801,80150,24,4,17,3,0,,,01,50,,01,1,50
767,8,805,80550,23,4,3,1,1,,,05,50,,05,5,50
769,8,801,80168,23,4,2,1,0,,,01,68,,01,1,68
770,8,801,80168,25,4,7,1,1,,,01,68,,01,1,68
772,8,804,80450,24,4,17,3,0,,,04,50,,04,4,50
774,8,801,80166,23,4,17,3,0,,,01,66,,01,1,66
775,8,801,80150,23,4,17,3,1,,,01,50,,01,1,50
776,8,801,80150,23,4,10,1,0,,,01,50,,01,1,50
778,8,801,80168,25,4,7,1,0,,,01,68,,01,1,68
779,8,801,80150,25,4,7,1,0,,,01,50,,01,1,50
780,8,805,80550,22,4,6,1,1,,,05,50,,05,5,50
782,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
784,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
788,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
790,9,901,90150,13,1,18,2,0,,,01,50,,01,1,50
792,9,910,91050,12,3,18,2,0,,,10,50,,10,10,50
793,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
796,9,908,90850,12,3,18,2,0,,,08,50,,08,8,50
799,9,920,92050,1,5,1,1,1,,,20,50,,20,20,50
801,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
802,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
803,9,901,90150,2,1,3,1,1,,,01,50,,01,1,50
804,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
806,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
810,9,901,90150,12,3,18,2,1,,,01,50,,01,1,50
812,9,901,90150,9,2,1,1,1,,,01,50,,01,1,50
813,9,901,90150,3,1,1,1,1,,,01,50,,01,1,50
814,9,901,90150,5,1,13,1,1,,,01,50,,01,1,50
815,9,901,90150,2,1,9,1,1,,,01,50,,01,1,50
816,9,901,90150,2,1,1,1,1,,,01,50,,01,1,50
817,9,901,90150,2,1,13,1,1,,,01,50,,01,1,50
818,9,901,90150,8,2,15,1,1,,,01,50,,01,1,50
819,9,901,90150,6,2,13,1,1,,,01,50,,01,1,50
820,9,901,90150,11,1,6,1,1,,,01,50,,01,1,50
821,9,901,90150,2,1,3,1,1,,,01,50,,01,1,50
822,9,901,90150,4,1,13,1,1,,,01,50,,01,1,50
823,9,901,90150,4,1,1,1,1,,,01,50,,01,1,50
824,24,2403,240352,12,3,18,2,1,,,03,52,,03,3,52
825,9,901,90150,17,1,18,2,0,,,01,50,,01,1,50
826,9,907,90750,1,5,6,1,1,,,07,50,,07,7,50
827,9,921,92150,1,5,1,1,1,,,21,50,,21,21,50
828,9,901,90158,1,5,1,1,1,,,01,58,,01,1,58
829,9,904,90450,1,5,1,1,1,,,04,50,,04,4,50
831,9,906,90650,1,5,1,1,1,,,06,50,,06,6,50
832,9,910,91050,12,3,18,2,0,,,10,50,,10,10,50
833,9,910,91050,12,3,18,2,1,,,10,50,,10,10,50
834,9,910,91050,2,1,6,1,1,,,10,50,,10,10,50
835,9,910,91050,1,5,1,1,1,,,10,50,,10,10,50
836,9,910,91050,2,1,17,3,1,,,10,50,,10,10,50
837,9,901,90150,12,3,18,2,1,,,01,50,,01,1,50
838,9,911,91150,1,5,1,1,1,,,11,50,,11,11,50
841,24,2402,240250,1,5,1,1,1,,,02,50,,02,2,50
842,24,2401,240156,2,1,6,1,1,,,01,56,,01,1,56
843,24,2401,240154,1,5,1,1,1,,,01,54,,01,1,54
844,9,923,92350,2,1,17,3,1,,,23,50,,23,23,50
845,9,909,90950,1,5,1,1,1,,,09,50,,09,9,50
846,9,909,90950,12,3,18,2,0,,,09,50,,09,9,50
847,9,919,91950,1,5,1,1,1,,,19,50,,19,19,50
848,24,2403,240350,1,5,1,1,1,,,03,50,,03,3,50
850,9,910,91050,12,3,18,2,0,,,10,50,,10,10,50
853,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
856,9,908,90850,1,5,1,1,1,,,08,50,,08,8,50
858,9,901,90150,2,1,2,1,1,,,01,50,,01,1,50
859,9,901,90150,24,4,18,2,0,,,01,50,,01,1,50
862,9,908,90850,12,3,18,2,0,,,08,50,,08,8,50
863,9,910,91050,12,3,18,2,1,,,10,50,,10,10,50
865,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
866,24,2402,240250,12,3,18,2,0,,,02,50,,02,2,50
868,9,901,90150,17,1,18,2,0,,,01,50,,01,1,50
872,9,912,91250,1,5,1,1,1,,,12,50,,12,12,50
873,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
875,9,901,90150,5,1,1,1,1,,,01,50,,01,1,50
876,9,901,90150,17,1,18,2,0,,,01,50,,01,1,50
877,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
878,9,901,90150,4,1,1,1,1,,,01,50,,01,1,50
882,9,901,90150,12,3,18,2,1,,,01,50,,01,1,50
884,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
886,9,901,90150,12,3,18,2,1,,,01,50,,01,1,50
888,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
889,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
890,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
891,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
892,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
893,9,907,90750,22,4,1,1,1,,,07,50,,07,7,50
894,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
895,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
896,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
897,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
898,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
899,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
900,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
901,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
902,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
903,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
904,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
905,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
906,9,901,90152,21,4,1,1,0,,,01,52,,01,1,52
907,9,901,90156,22,4,1,1,1,,,01,56,,01,1,56
908,9,901,90157,21,4,1,1,0,,,01,57,,01,1,57
909,9,903,90350,21,4,1,1,0,,,03,50,,03,3,50
910,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
911,9,905,90550,22,4,1,1,1,,,05,50,,05,5,50
912,9,928,92850,21,4,1,1,0,,,28,50,,28,28,50
913,9,906,90650,21,4,1,1,0,,,06,50,,06,6,50
914,9,925,92550,21,4,1,1,0,,,25,50,,25,25,50
915,9,906,90656,21,4,1,1,1,,,06,56,,06,6,56
916,9,924,92450,21,4,1,1,0,,,24,50,,24,24,50
917,9,913,91350,21,4,1,1,1,,,13,50,,13,13,50
918,9,914,91450,24,4,1,1,1,,,14,50,,14,14,50
919,9,918,91850,22,4,1,1,1,,,18,50,,18,18,50
920,9,908,90851,21,4,1,1,1,,,08,51,,08,8,51
921,9,927,92750,21,4,1,1,1,,,27,50,,27,27,50
922,9,910,91053,21,4,1,1,0,,,10,53,,10,10,53
923,9,911,91154,22,4,1,1,1,,,11,54,,11,11,54
924,9,912,91250,21,4,1,1,0,,,12,50,,12,12,50
925,9,916,91650,22,4,1,1,1,,,16,50,,16,16,50
926,9,916,91651,21,4,1,1,0,,,16,51,,16,16,51
927,24,2401,240150,22,4,1,1,1,,,01,50,,01,1,50
928,24,2401,240153,21,4,1,1,0,,,01,53,,01,1,53
929,24,2401,240151,21,4,1,1,0,,,01,51,,01,1,51
930,24,2401,240152,21,4,1,1,0,,,01,52,,01,1,52
931,24,2401,240153,22,4,1,1,0,,,01,53,,01,1,53
932,24,2401,240154,21,4,1,1,0,,,01,54,,01,1,54
933,24,2401,240152,21,4,1,1,0,,,01,52,,01,1,52
934,9,919,91953,21,4,1,1,0,,,19,53,,19,19,53
935,9,919,91951,21,4,1,1,0,,,19,51,,19,19,51
936,9,919,91952,21,4,1,1,0,,,19,52,,19,19,52
937,9,902,90250,22,4,1,1,1,,,02,50,,02,2,50
938,9,922,92250,21,4,1,1,0,,,22,50,,22,22,50
939,9,912,91250,21,4,1,1,1,,,12,50,,12,12,50
940,9,920,92053,21,4,1,1,0,,,20,53,,20,20,53
941,9,922,92250,21,4,1,1,1,,,22,50,,22,22,50
942,9,920,92055,21,4,1,1,0,,,20,55,,20,20,55
944,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
945,9,901,90150,22,4,1,1,0,,,01,50,,01,1,50
946,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
948,9,901,90150,21,4,1,1,0,,,01,50,,01,1,50
949,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
950,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
951,9,901,90150,21,4,1,1,0,,,01,50,,01,1,50
952,9,907,90750,21,4,1,1,1,,,07,50,,07,7,50
953,24,2403,240351,21,4,1,1,0,,,03,51,,03,3,51
954,9,912,91250,21,4,1,1,0,,,12,50,,12,12,50
955,9,906,90654,21,4,1,1,1,,,06,54,,06,6,54
956,9,914,91450,21,4,1,1,1,,,14,50,,14,14,50
957,9,914,91450,21,4,1,1,1,,,14,50,,14,14,50
958,9,914,91451,21,4,1,1,0,,,14,51,,14,14,51
959,9,918,91850,21,4,1,1,0,,,18,50,,18,18,50
960,9,918,91850,21,4,1,1,0,,,18,50,,18,18,50
961,9,906,90653,21,4,1,1,0,,,06,53,,06,6,53
962,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
963,24,2401,240150,21,4,1,1,1,,,01,50,,01,1,50
964,9,901,90150,24,4,1,1,1,,,01,50,,01,1,50
965,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
966,9,902,90250,21,4,1,1,0,,,02,50,,02,2,50
967,9,914,91452,21,4,1,1,0,,,14,52,,14,14,52
968,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
969,9,910,91050,21,4,1,1,0,,,10,50,,10,10,50
970,9,920,92055,21,4,1,1,0,,,20,55,,20,20,55
971,9,922,92251,21,4,1,1,0,,,22,51,,22,22,51
972,9,922,92251,21,4,1,1,0,,,22,51,,22,22,51
973,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
974,9,901,90153,21,4,1,1,0,,,01,53,,01,1,53
975,9,921,92150,21,4,1,1,0,,,21,50,,21,21,50
976,9,925,92550,21,4,1,1,1,,,25,50,,25,25,50
977,9,910,91054,22,4,1,1,0,,,10,54,,10,10,54
978,9,922,92250,21,4,1,1,0,,,22,50,,22,22,50
980,9,901,90150,21,4,1,1,0,,,01,50,,01,1,50
981,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
982,9,904,90450,21,4,1,1,0,,,04,50,,04,4,50
983,9,911,91153,22,4,1,1,0,,,11,53,,11,11,53
984,9,911,91151,21,4,1,1,1,,,11,51,,11,11,51
985,24,2401,240150,21,4,1,1,0,,,01,50,,01,1,50
986,9,920,92056,21,4,1,1,0,,,20,56,,20,20,56
988,9,918,91850,21,4,1,1,0,,,18,50,,18,18,50
989,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
990,9,912,91250,21,4,1,1,0,,,12,50,,12,12,50
991,9,911,91153,21,4,1,1,0,,,11,53,,11,11,53
992,9,909,90950,21,4,1,1,0,,,09,50,,09,9,50
993,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
994,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
996,9,922,92251,21,4,1,1,0,,,22,51,,22,22,51
999,9,901,90150,31,4,17,3,0,,,01,50,,01,1,50
1000,9,901,90150,25,4,3,1,1,,,01,50,,01,1,50
1002,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1003,9,901,90150,25,4,9,1,0,,,01,50,,01,1,50
1004,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1007,9,901,90150,23,4,17,3,0,,,01,50,,01,1,50
1009,9,901,90150,25,4,5,1,0,,,01,50,,01,1,50
1010,9,901,90150,25,4,4,1,0,,,01,50,,01,1,50
1012,9,901,90150,25,4,4,1,0,,,01,50,,01,1,50
1013,9,901,90150,25,4,4,1,0,,,01,50,,01,1,50
1018,9,901,90150,23,4,17,3,1,,,01,50,,01,1,50
1021,9,901,90150,23,4,4,1,0,,,01,50,,01,1,50
1022,9,901,90150,25,4,12,1,0,,,01,50,,01,1,50
1023,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1025,9,901,90150,25,4,18,2,0,,,01,50,,01,1,50
1027,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1028,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1029,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1034,9,901,90150,23,4,13,1,1,,,01,50,,01,1,50
1035,9,901,90150,23,4,5,1,0,,,01,50,,01,1,50
1036,9,901,90150,25,4,5,1,0,,,01,50,,01,1,50
1040,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1041,9,901,90150,25,4,2,1,0,,,01,50,,01,1,50
1045,9,901,90150,22,4,6,1,1,,,01,50,,01,1,50
1046,9,901,90150,29,4,9,1,1,,,01,50,,01,1,50
1047,9,901,90150,22,4,6,1,1,,,01,50,,01,1,50
1049,9,901,90150,25,4,17,3,1,,,01,50,,01,1,50
1050,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1055,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1058,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1059,9,901,90150,25,4,4,1,0,,,01,50,,01,1,50
1063,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1066,9,901,90150,25,4,17,3,1,,,01,50,,01,1,50
1067,9,901,90150,23,4,4,1,0,,,01,50,,01,1,50
1068,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1071,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1075,9,901,90150,25,4,5,1,0,,,01,50,,01,1,50
1076,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1078,9,907,90750,23,4,18,2,0,,,07,50,,07,7,50
1080,9,901,90150,23,4,3,1,1,,,01,50,,01,1,50
1082,9,901,90150,25,4,18,2,0,,,01,50,,01,1,50
1084,9,901,90150,23,4,3,1,0,,,01,50,,01,1,50
1085,24,2402,240250,25,4,5,1,0,,,02,50,,02,2,50
1089,9,927,92750,23,4,6,1,1,,,27,50,,27,27,50
1091,9,901,90150,23,4,18,2,0,,,01,50,,01,1,50
1092,9,901,90150,25,4,5,1,0,,,01,50,,01,1,50
1093,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1096,9,901,90150,23,4,3,1,0,,,01,50,,01,1,50
1098,9,911,91150,25,4,17,3,0,,,11,50,,11,11,50
1103,9,901,90150,23,4,4,1,0,,,01,50,,01,1,50
1105,9,901,90150,23,4,10,1,1,,,01,50,,01,1,50
1106,9,901,90150,23,4,17,3,0,,,01,50,,01,1,50
1109,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1110,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
1111,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
1115,9,923,92350,25,4,7,1,0,,,23,50,,23,23,50
1118,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1119,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1121,9,901,90150,23,4,3,1,1,,,01,50,,01,1,50
1123,9,901,90150,23,4,12,2,0,,,01,50,,01,1,50
1126,9,901,90150,23,4,18,2,0,,,01,50,,01,1,50
1127,9,901,90150,25,4,17,3,0,,,01,50,,01,1,50
1129,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1131,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1132,9,901,90150,25,4,1,1,0,,,01,50,,01,1,50
1134,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1135,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1139,9,901,90150,23,4,1,1,0,,,01,50,,01,1,50
1140,9,901,90150,23,4,17,3,0,,,01,50,,01,1,50
1145,9,907,90750,25,4,7,1,0,,,07,50,,07,7,50
1148,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
1150,9,901,90150,25,4,18,2,0,,,01,50,,01,1,50
1154,9,901,90150,25,4,2,1,0,,,01,50,,01,1,50
1156,9,910,91050,25,4,17,3,0,,,10,50,,10,10,50
1157,24,2402,240250,31,4,17,3,0,,,02,50,,02,2,50
1159,9,901,90150,31,4,17,3,0,,,01,50,,01,1,50
1163,9,907,90750,23,4,18,2,0,,,07,50,,07,7,50
1165,9,901,90150,23,4,17,3,0,,,01,50,,01,1,50
1169,9,901,90150,23,4,4,1,0,,,01,50,,01,1,50
1170,10,1001,100150,12,3,18,2,1,,,01,50,,01,1,50
1171,10,1001,100150,2,1,1,1,1,,,01,50,,01,1,50
1172,10,1002,100250,21,4,6,1,1,,,02,50,,02,2,50
1173,10,1002,100250,1,5,1,1,1,,,02,50,,02,2,50
1174,10,1003,100350,1,5,1,1,1,,,03,50,,03,3,50
1175,10,1004,100450,1,5,1,1,1,,,04,50,,04,4,50
1177,10,1001,100150,12,3,18,2,1,,,01,50,,01,1,50
1178,10,1001,100150,22,4,1,1,1,,,01,50,,01,1,50
1179,10,1001,100151,21,4,1,1,1,,,01,51,,01,1,51
1180,10,1006,100651,21,4,1,1,1,,,06,51,,06,6,51
1181,10,1001,100153,21,4,1,1,1,,,01,53,,01,1,53
1182,10,1001,100154,21,4,1,1,0,,,01,54,,01,1,54
1183,10,1001,100155,21,4,1,1,1,,,01,55,,01,1,55
